3.088181257	3.085210085	3.082227945	3.079241991	3.076299667	3.073387146	3.070515394	3.067677259	3.064847708	3.062036514	3.059254408	3.056510925	3.05386281	3.051335573	3.048939943	3.046623468	3.044403076	3.042298079	3.040352106	3.038542986	3.036882162	3.035349607	3.03393364	3.032617569	3.031368971	3.03014946	3.028984308	3.027837992	3.026672602	3.025381804	3.023916006	3.022233248	3.020314217	3.018134356	3.015699387	3.013051987	3.010223389	3.007266283	3.004252434	3.001218081	2.998127222	2.994968653	2.99174118	2.988618612	2.985779524	2.983335733	2.981234789	2.979406118	2.977856636	2.976741552	2.976144075	2.976127863	2.976685762	2.977779388	2.979347229	2.981313705	2.983674288	2.986382484	2.989438295	2.992806196	2.996406555	3.000130415	3.00383687	3.007350206	3.010514498	3.013207197	3.015325308	3.016882658	3.017829895	3.018209457	3.018088579	3.017529249	3.016585112	3.015307426	3.013719559	3.011909246	3.009899139	3.007684469	3.005303144	3.002761841	3.000109673	2.997324705	2.994417191	2.991401434	2.988309622	2.98519206	2.982033014	2.978826284	2.975576639	2.972288132	2.968962908	2.965621948	2.962320328	2.959087372	2.955909014	2.952769041	2.949664354	2.946563959	2.943468094	2.940399408	9.779999733
2.803150892	2.800743103	2.798290014	2.795816422	2.793343306	2.790891647	2.788459063	2.786037207	2.783642054	2.781276703	2.778905869	2.776562929	2.774248838	2.771977186	2.769785166	2.767674685	2.765652418	2.763724566	2.761864901	2.760092497	2.758411407	2.756808043	2.755293846	2.753847361	2.752459764	2.751098871	2.749761581	2.748438835	2.747121811	2.745738268	2.744266748	2.74264884	2.740873098	2.738922834	2.736817598	2.734557867	2.732177734	2.729720354	2.727241755	2.724778175	2.722311735	2.719798088	2.717253923	2.714731932	2.71236515	2.710252047	2.708374739	2.706728697	2.70529747	2.704160929	2.70336628	2.702974558	2.702968359	2.703325987	2.703986883	2.704941988	2.706193209	2.707707405	2.709477186	2.711468697	2.713644981	2.715925455	2.718201876	2.720395088	2.72236824	2.724022865	2.725297928	2.726131439	2.72652173	2.726501465	2.726153374	2.725520134	2.724616289	2.72346282	2.722098589	2.720518827	2.718743563	2.716812134	2.714787245	2.712684631	2.710489511	2.708211899	2.705833197	2.703383207	2.700864077	2.698286057	2.695663691	2.693000793	2.690316439	2.687613487	2.684894323	2.682183027	2.679484367	2.67680335	2.674123764	2.671482086	2.668898582	2.666342258	2.663772821	2.661172152	9.779999733
3.243578672	3.240230322	3.236817598	3.233409882	3.230000496	3.226624727	3.223220825	3.219831467	3.216472387	3.213173151	3.209933281	3.206730604	3.203555822	3.200507402	3.197547913	3.194706202	3.191982031	3.189376116	3.186915636	3.184598923	3.182409525	3.180318832	3.178349495	3.176424742	3.17458725	3.172838926	3.171122313	3.169411421	3.167617083	3.165692091	3.163642645	3.161372185	3.158917189	3.156238317	3.153348207	3.150292635	3.147096634	3.14380002	3.140481234	3.137084246	3.133628845	3.13008976	3.12658596	3.123303413	3.120317221	3.117650986	3.115278482	3.113195181	3.111451864	3.110132217	3.109328032	3.109079123	3.109376907	3.110188246	3.111464739	3.11313796	3.115161896	3.117541552	3.120267868	3.123286963	3.126501322	3.129802704	3.133012772	3.136008024	3.138653517	3.140850067	3.142496347	3.143568754	3.144129992	3.14415741	3.143722534	3.142891884	3.141752481	3.140316248	3.138595343	3.136689425	3.134601831	3.132335663	3.12991333	3.127384424	3.124769211	3.122036934	3.119192839	3.11628437	3.11335969	3.110404968	3.107408285	3.104367018	3.101315498	3.098261595	3.095223188	3.092207909	3.089217186	3.086236	3.083340406	3.080504179	3.077720642	3.07495594	3.072197199	3.06944561	9.779999733
3.072290659	3.069097519	3.065855265	3.062646866	3.059429169	3.056160688	3.052895784	3.049645185	3.046423674	3.043217659	3.040019989	3.036869287	3.033777237	3.030728579	3.027760744	3.024893999	3.022130013	3.019457102	3.016869545	3.014395475	3.012033463	3.009788513	3.007662773	3.005619049	3.003626585	3.001669168	2.99975419	2.997893333	2.996030807	2.994106293	2.992029428	2.989773989	2.987325907	2.984699965	2.981924057	2.97898221	2.975871325	2.972670794	2.969397783	2.966116905	2.962818861	2.959482431	2.956135511	2.952863455	2.949806452	2.947055817	2.944590807	2.942346811	2.940357447	2.938717842	2.937521696	2.936799049	2.936559916	2.936778784	2.937391281	2.938344002	2.939604759	2.941176176	2.943039656	2.945168734	2.947492361	2.949932814	2.952370405	2.954680681	2.956732988	2.95843339	2.959705353	2.960502625	2.960809708	2.96066308	2.960100412	2.959168196	2.95791626	2.956407547	2.95467782	2.952727556	2.950602293	2.948306322	2.945898294	2.943361282	2.940718412	2.937968969	2.935152054	2.932289839	2.929337502	2.926324129	2.923257828	2.920175552	2.917061806	2.913906097	2.910740614	2.90759182	2.904474258	2.90136838	2.898271799	2.895223856	2.892226219	2.889215708	2.886219025	2.8832407	9.789999962
3.186558008	3.183362961	3.1801126	3.176883459	3.173686981	3.170505524	3.167356491	3.164241791	3.161159515	3.158092737	3.155042648	3.152066231	3.14918828	3.14641571	3.143725634	3.141151667	3.138721466	3.136429548	3.134268999	3.132281065	3.130404234	3.128665924	3.127037287	3.125489473	3.124031305	3.122650146	3.121328592	3.120023012	3.118662119	3.117171526	3.115522623	3.113642454	3.111486673	3.109072924	3.106416464	3.10351944	3.100440741	3.09721303	3.09390521	3.090548754	3.087135077	3.083679199	3.080260515	3.076975822	3.073923826	3.071209908	3.068856001	3.066838264	3.065166235	3.063942671	3.063279152	3.063218832	3.063731432	3.064801216	3.066343069	3.068316698	3.070685148	3.073439837	3.076567888	3.080018044	3.083673477	3.087427139	3.091141701	3.094671249	3.097843409	3.10048604	3.102503538	3.10389781	3.104687691	3.104901314	3.104580164	3.103837252	3.102718592	3.101248503	3.099462509	3.097420454	3.095160246	3.0926826	3.090052366	3.087287188	3.084391356	3.081356049	3.078207731	3.074980736	3.071637154	3.068234444	3.064807177	3.061360359	3.057876587	3.05433774	3.050801992	3.047274351	3.043769836	3.040306091	3.036884069	3.033503771	3.030170441	3.026906252	3.02368927	3.020460129	9.789999962
3.065674543	3.062372208	3.05903554	3.055688858	3.052328348	3.048972368	3.045612335	3.042232752	3.038867235	3.035516977	3.032185316	3.028896332	3.025657654	3.022483587	3.019387245	3.01638484	3.013497114	3.010716677	3.00800705	3.005408049	3.00291729	3.00057435	2.998308897	2.996111631	2.993951559	2.991851807	2.989782333	2.987762451	2.985743284	2.983658552	2.981417418	2.979021788	2.976474524	2.973792315	2.970939875	2.967931032	2.964803934	2.961604357	2.958394289	2.955180407	2.95195508	2.948626518	2.945242167	2.941963434	2.938946724	2.936272383	2.933834076	2.931597471	2.929623842	2.928014517	2.926810026	2.926042557	2.925704002	2.925781012	2.926217318	2.926979303	2.928035736	2.929386139	2.93098259	2.932812452	2.934839487	2.936962128	2.93909359	2.941097498	2.942881346	2.944348097	2.945422411	2.946028471	2.946200609	2.946001768	2.945463181	2.944596052	2.94344902	2.942060471	2.94046402	2.938687086	2.936774015	2.934700251	2.932495117	2.930201769	2.927844048	2.925412416	2.922883987	2.920277357	2.917612076	2.914907217	2.912182808	2.909418344	2.906639338	2.903831482	2.901007891	2.89822197	2.895487785	2.892798662	2.890108347	2.887441874	2.884822845	2.882167578	2.879511595	2.876851797	9.800000191
2.730399132	2.727986336	2.72555542	2.723113298	2.720684052	2.718235731	2.715819597	2.713432312	2.71105504	2.708683729	2.70630765	2.703955889	2.701645851	2.699388266	2.697211027	2.695094824	2.693068743	2.691095352	2.689189911	2.687387466	2.685657501	2.684012413	2.682443619	2.680923462	2.679435492	2.677980661	2.6765697	2.675190926	2.6737988	2.672348738	2.670787096	2.669122934	2.667311668	2.665373325	2.663313627	2.661127329	2.658851862	2.656502485	2.654115915	2.651746511	2.649363041	2.646930933	2.644442558	2.641990423	2.63971591	2.637687922	2.635871649	2.634185791	2.632663012	2.631413221	2.630503893	2.629953384	2.629705667	2.629770994	2.630127192	2.630747557	2.631621838	2.632746696	2.634119987	2.635710239	2.637482405	2.639344931	2.641218901	2.642952681	2.644478559	2.645749092	2.646716356	2.647329569	2.647554636	2.64743638	2.647022963	2.646337509	2.645402193	2.644245386	2.642906427	2.641432762	2.639837503	2.638120651	2.636286974	2.634353161	2.632357836	2.630309105	2.628200769	2.62601614	2.623787165	2.621511221	2.619197845	2.616847277	2.614492655	2.612148046	2.60979104	2.607457638	2.605148315	2.602851629	2.60054493	2.59826827	2.596052885	2.593873024	2.591698408	2.589505434	9.800000191
3.062095642	3.059183359	3.056277275	3.053391457	3.050528288	3.047703028	3.04488349	3.042111158	3.039395571	3.036722183	3.034102201	3.031558275	3.029096603	3.026760101	3.024540901	3.022414207	3.020435095	3.018602371	3.016906738	3.015363932	3.013950348	3.012658119	3.011498451	3.01042676	3.009443521	3.008510828	3.007618666	3.006729841	3.005789995	3.004740953	3.00350976	3.002039671	3.000323296	2.998333216	2.996113062	2.993674994	2.991013527	2.988220453	2.98534894	2.982455969	2.979514837	2.97652173	2.973490715	2.970547915	2.967876196	2.9655931	2.963688135	2.96207118	2.960778475	2.959978104	2.959744453	2.960087538	2.961003065	2.962478876	2.964459658	2.966847181	2.969618559	2.972799063	2.976331472	2.980153799	2.984210968	2.988371611	2.99249959	2.996384621	2.999865294	3.002845764	3.005204916	3.006896257	3.007940292	3.008411646	3.008397341	3.00790596	3.007006884	3.005762339	3.004209518	3.002385378	3.000307083	2.998047113	2.995627642	2.99303937	2.990317583	2.987462282	2.984510183	2.981445313	2.978280067	2.975042582	2.971773863	2.968499422	2.96521306	2.961879969	2.958528519	2.955182791	2.951873779	2.948605776	2.945383072	2.942246675	2.939151764	2.936088562	2.933031797	2.930022478	9.800000191
3.101275682	3.098589897	3.09589076	3.093162298	3.09041667	3.087694883	3.084971189	3.082289457	3.079591513	3.076908112	3.074300528	3.071746111	3.069257498	3.066837311	3.064486265	3.062246561	3.060133219	3.058129549	3.056253672	3.0544765	3.05282402	3.051305771	3.049887896	3.048561096	3.047309637	3.046118975	3.04497695	3.043839693	3.042654991	3.041407824	3.039994001	3.038373947	3.036537886	3.034486532	3.032219648	3.029729605	3.027080297	3.024333	3.021514893	3.018690348	3.015808105	3.012839317	3.009852648	3.006985426	3.00437808	3.002089739	3.000068665	2.998316526	2.996857405	2.995825529	2.995281219	2.995230436	2.995682001	2.996620893	2.998027563	2.999795914	3.001933336	3.004416466	3.007235289	3.010327578	3.013617277	3.017070532	3.020526886	3.023848772	3.026850939	3.029432535	3.031550407	3.033114672	3.034120321	3.034587622	3.034595251	3.0341959	3.033412933	3.032297134	3.030920029	3.029310942	3.027488708	3.025482178	3.023309708	3.021018744	3.018599272	3.016058683	3.013414383	3.010650873	3.007809401	3.004898787	3.001955748	2.998975039	2.995954514	2.992886543	2.989804506	2.986742258	2.983682871	2.980641127	2.977630615	2.974692583	2.971801043	2.968918562	2.965996742	2.963032961	9.81000042
3.110176802	3.106952429	3.103711128	3.100399733	3.097055674	3.093735933	3.090461493	3.087247849	3.08407855	3.080915213	3.077790499	3.074708223	3.071719885	3.068812132	3.066012383	3.063307047	3.060722589	3.058271408	3.05597043	3.053792	3.051768064	3.049854279	3.048103571	3.046483994	3.044957161	3.043495893	3.042043447	3.040618658	3.039173365	3.037606239	3.035891533	3.033983231	3.031827211	3.029397964	3.026706457	3.023786783	3.020657778	3.01734519	3.013940096	3.010514975	3.007100821	3.003657579	3.00020051	2.996821642	2.993689299	2.990882635	2.988421679	2.986265898	2.984466314	2.983082533	2.982233763	2.98196125	2.982268095	2.983137369	2.984513521	2.986367464	2.988644838	2.99129653	2.994283676	2.997565031	3.001122236	3.004849672	3.008587599	3.012162924	3.015448809	3.018302917	3.020560265	3.022123575	3.02302146	3.023339033	3.023099184	3.022390366	3.021255255	3.019769907	3.017943621	3.015825272	3.013473749	3.010907173	3.008141279	3.005210161	3.00214386	2.998949766	2.995637178	2.992158651	2.988595963	2.984989166	2.981311798	2.977550745	2.97372365	2.969891787	2.966044426	2.962188721	2.958332777	2.954508781	2.950727463	2.946994066	2.943338394	2.939716339	2.936120272	2.932553291	9.81000042
2.838132143	2.835586309	2.833001375	2.830402136	2.827817917	2.825241327	2.822686434	2.820127487	2.817579269	2.815046549	2.812522888	2.810020447	2.807585716	2.805209875	2.802928925	2.800703049	2.798541307	2.796455145	2.794469118	2.792587996	2.790829897	2.789147139	2.787525177	2.785956144	2.784435511	2.782973051	2.781539202	2.780118704	2.778665543	2.77712059	2.775468826	2.773672342	2.771722078	2.769607306	2.767344475	2.764949799	2.762467623	2.759924889	2.757363081	2.754789352	2.752174377	2.749508619	2.746825457	2.744220495	2.741814375	2.739685774	2.737821341	2.736159325	2.734706163	2.733542681	2.732748985	2.732350588	2.732315302	2.732632399	2.733272552	2.73421669	2.735450029	2.736946344	2.738679886	2.740630388	2.742735147	2.744944811	2.747147322	2.749230146	2.751059294	2.752560377	2.75366807	2.754386902	2.754707336	2.754660845	2.754268408	2.753584862	2.752647638	2.751484632	2.750112295	2.748564005	2.746871948	2.745057344	2.743149042	2.741139174	2.73906517	2.736887217	2.734629393	2.732297659	2.729905367	2.727487326	2.725042343	2.722612143	2.720154524	2.717675209	2.715172529	2.712664366	2.710181236	2.707708597	2.705282211	2.702917814	2.700596094	2.698270798	2.695920944	2.693571806	9.81000042
2.967737913	2.96518445	2.962623835	2.960097551	2.957571268	2.955027819	2.952517509	2.950038671	2.947589159	2.945162773	2.942747831	2.940403938	2.938119173	2.935900927	2.933768511	2.931735992	2.929810762	2.92802453	2.926351786	2.9247787	2.923274994	2.921882868	2.920597792	2.919409513	2.918271303	2.917170286	2.91610074	2.915042162	2.913925171	2.912704468	2.911317587	2.909720659	2.907940149	2.905980825	2.903844118	2.901533127	2.899064064	2.896523237	2.893960238	2.891368628	2.888734818	2.886039019	2.883335114	2.880707741	2.878329992	2.876302481	2.874575615	2.873074293	2.871805191	2.870944023	2.870590925	2.870703697	2.871224165	2.872171164	2.873523474	2.875235319	2.87722683	2.879496574	2.882078171	2.884909391	2.887905121	2.890993834	2.894030809	2.896874189	2.899394989	2.901522875	2.903189898	2.904337645	2.904948473	2.905131102	2.904932022	2.904364347	2.903483152	2.902326822	2.900943041	2.899358034	2.897596598	2.895694971	2.893659592	2.891512632	2.88926959	2.886925459	2.884493589	2.88195014	2.879356384	2.876719475	2.874061823	2.871346474	2.868599892	2.865863562	2.863113403	2.86038208	2.857666731	2.854999542	2.852364302	2.849768877	2.847222328	2.844677687	2.842140198	2.83960557	9.81000042
2.829130411	2.826474428	2.823790789	2.821103334	2.818408012	2.815726519	2.813075066	2.810441971	2.807831526	2.805261374	2.802724123	2.800221682	2.797750473	2.795328856	2.792990446	2.790750265	2.788609505	2.786593199	2.784677744	2.782844782	2.781095505	2.779439926	2.777861834	2.776353598	2.774899244	2.773507118	2.77214694	2.770782709	2.769376993	2.767889261	2.766297102	2.764550447	2.762667894	2.76064992	2.75848031	2.756176949	2.753729582	2.751231432	2.748726845	2.746234894	2.743733644	2.7411623	2.738524675	2.735970736	2.733647585	2.731622696	2.72983551	2.728238821	2.726875544	2.725843191	2.725196838	2.724940062	2.725045443	2.725516319	2.726311922	2.72742486	2.728825331	2.730504751	2.732409239	2.734513283	2.736787081	2.739142656	2.741466522	2.743675947	2.745659828	2.747328997	2.748627424	2.749489546	2.749955416	2.750030518	2.749746323	2.749160051	2.748313665	2.747261763	2.746016264	2.744576693	2.742999315	2.741280317	2.73946166	2.737542391	2.735540628	2.733475685	2.73131299	2.729091406	2.726784468	2.724430799	2.722063065	2.719676971	2.717286348	2.714865923	2.71245122	2.710037947	2.707622528	2.705240965	2.702883959	2.700581551	2.698313475	2.696056128	2.693777084	2.691505432	9.829999924
3.028303146	3.025480986	3.022607803	3.019703627	3.016770601	3.013823271	3.010889053	3.007957458	3.005036116	3.002117872	2.99920392	2.996355057	2.993559599	2.990772009	2.988032579	2.985358238	2.982790947	2.980340242	2.977993011	2.975732088	2.973595381	2.971550703	2.969611168	2.967718124	2.965872526	2.964083672	2.962359667	2.960687399	2.958996058	2.957206726	2.955281496	2.953172684	2.950873613	2.948432922	2.945815325	2.943030357	2.940080404	2.937004805	2.933872223	2.930711031	2.927539587	2.924374342	2.921234131	2.918169975	2.915293694	2.91265893	2.910272837	2.908115387	2.906227827	2.904695511	2.903577805	2.902893782	2.90264678	2.90285778	2.903446913	2.904343843	2.905514479	2.90696454	2.908694506	2.910665512	2.912819862	2.915080786	2.91734767	2.919481039	2.921359062	2.922884703	2.923985243	2.92462945	2.924812317	2.92458725	2.923952818	2.922974586	2.921699762	2.920173407	2.918452501	2.916504622	2.914394617	2.912140608	2.909771204	2.907316446	2.904736757	2.90206337	2.899304628	2.89650321	2.893660307	2.890747786	2.887776375	2.884741783	2.881688356	2.878599882	2.875494003	2.872401476	2.869342089	2.866315603	2.863284111	2.860263586	2.857304335	2.854387999	2.851509094	2.848596573	9.829999924
2.781206369	2.779174089	2.777113199	2.775031328	2.772917747	2.770801544	2.768712282	2.766671419	2.764678001	2.76269722	2.760699272	2.758699179	2.756749153	2.754868507	2.75308609	2.751398802	2.749808073	2.748286247	2.746839762	2.745464325	2.744171143	2.742972136	2.741859674	2.740844011	2.739899874	2.738963366	2.738030195	2.73707962	2.736104727	2.735061407	2.733905554	2.732617617	2.731194258	2.729593992	2.727818727	2.72588563	2.723848104	2.721747637	2.719619036	2.7175138	2.715387583	2.713194609	2.710929632	2.708707809	2.706698656	2.704985619	2.703523397	2.702256203	2.701183558	2.700382233	2.699933052	2.699872971	2.700196505	2.700902224	2.701958656	2.703309774	2.704937696	2.7067976	2.708869696	2.711175919	2.713671923	2.716281652	2.718874693	2.721345901	2.723606348	2.725548029	2.727087736	2.728207588	2.728903532	2.729196548	2.729153395	2.728801727	2.728182554	2.727298737	2.726198912	2.724935293	2.723513603	2.72197032	2.72028923	2.718505621	2.716630936	2.714654207	2.712613106	2.710484505	2.708298683	2.706053972	2.703781366	2.7015028	2.699163198	2.696791649	2.694409609	2.692050934	2.68970561	2.687371254	2.685063601	2.68277812	2.680527449	2.678286552	2.676043272	2.673802614	9.840000153
2.918704987	2.915672064	2.912635088	2.909571409	2.906517982	2.903456688	2.900405884	2.897397995	2.894407988	2.891464472	2.888536453	2.885628939	2.882769823	2.879958153	2.877217293	2.874555826	2.871955156	2.869468689	2.867109299	2.864851236	2.862683535	2.860587835	2.858574629	2.856651306	2.854761362	2.852931976	2.851177216	2.849439383	2.847677231	2.845850706	2.843920946	2.841867685	2.839645386	2.837236404	2.834698915	2.832029104	2.829214096	2.826317549	2.823377848	2.820468187	2.817570686	2.814620018	2.811669111	2.808745146	2.805979013	2.8034904	2.801248789	2.79920578	2.797338486	2.795794725	2.794643164	2.793885469	2.793505907	2.793485641	2.793831587	2.7944839	2.795408487	2.796611071	2.798068285	2.79977417	2.801694155	2.803723574	2.805764914	2.807666063	2.809345484	2.810729027	2.811739206	2.812316895	2.812462568	2.812209845	2.811597109	2.810689211	2.809482813	2.808039904	2.806380033	2.804549932	2.802568436	2.800433397	2.798169374	2.795799494	2.793349028	2.790809631	2.788186312	2.785502672	2.782756805	2.779942751	2.777076006	2.774174452	2.771283388	2.768384933	2.765478134	2.762549162	2.759610415	2.756702662	2.753825426	2.75099659	2.748217344	2.745480537	2.742744207	2.740010023	9.840000153
3.048150778	3.045536995	3.042936325	3.040335417	3.03772831	3.035123587	3.03253293	3.029953718	3.027398825	3.024882317	3.022410631	3.019989014	3.017632246	3.015370607	3.013170242	3.011072874	3.009105921	3.007252693	3.00551796	3.003885984	3.00236249	3.000966311	2.999650717	2.998404503	2.99723506	2.996104002	2.9950068	2.993923903	2.992794037	2.991545677	2.990125418	2.988511324	2.986717939	2.984734297	2.982538939	2.980173349	2.977665663	2.975079298	2.972468615	2.969833374	2.967162371	2.964415312	2.961624861	2.958933115	2.956546783	2.954535723	2.95279026	2.95126462	2.950009584	2.949172974	2.948825836	2.94898057	2.949613571	2.950691223	2.952145815	2.953966856	2.956139565	2.958625793	2.961398363	2.964400053	2.967588663	2.97088623	2.974132776	2.977163553	2.979841948	2.98208642	2.983862638	2.985091925	2.985811472	2.986069679	2.985891581	2.985360384	2.984532118	2.983417273	2.982052803	2.980463028	2.978703499	2.976801872	2.974778414	2.972637177	2.970383644	2.968021631	2.965577126	2.963058472	2.960464478	2.957836151	2.955177069	2.95249629	2.949790239	2.947072268	2.944352865	2.941652536	2.938990593	2.936356306	2.933780432	2.931254387	2.928746462	2.926258802	2.923761129	2.92124486	9.840000153
2.645628929	2.643523455	2.641418219	2.639316559	2.637215853	2.635064363	2.632897377	2.630763292	2.628655672	2.626558781	2.624487638	2.622429848	2.620380163	2.618362188	2.616354704	2.614415884	2.612565041	2.610791206	2.609097719	2.607464075	2.605877161	2.604345322	2.60287571	2.601473808	2.60010314	2.598772287	2.597474098	2.59617281	2.594898462	2.593561172	2.592139959	2.590606451	2.588940859	2.587183952	2.58533144	2.583387375	2.581337929	2.579200506	2.57703495	2.574866056	2.572741747	2.570608854	2.568442345	2.566234827	2.564110994	2.562218904	2.560561419	2.559043169	2.557664156	2.556486368	2.555629969	2.555108547	2.554859638	2.554864168	2.555095911	2.555571079	2.556263685	2.55716157	2.558261871	2.55954051	2.560962915	2.562465668	2.563969374	2.56539464	2.566669703	2.567698479	2.568454504	2.568898439	2.56902051	2.568837404	2.568346739	2.567609787	2.56666398	2.565572262	2.56433177	2.562927008	2.561364174	2.559680223	2.557902575	2.556046247	2.554129362	2.552152634	2.550120115	2.54801631	2.54585743	2.543647528	2.541383982	2.539084435	2.536782503	2.534482718	2.532164812	2.529857635	2.527545691	2.525235176	2.522925138	2.520666361	2.518472433	2.516291618	2.514051199	2.511776447	9.850000381
2.701679945	2.699465036	2.697259903	2.695053101	2.692835808	2.69061923	2.688420057	2.68625474	2.684123755	2.681978941	2.679860353	2.67777133	2.675729036	2.673744202	2.671800613	2.669919729	2.668110132	2.666388273	2.664739847	2.66318059	2.661694527	2.660301208	2.658978462	2.657696962	2.656435966	2.655216455	2.65403533	2.652879477	2.651723862	2.650512457	2.649200201	2.647755384	2.646159887	2.644449234	2.642622232	2.640684843	2.638656139	2.636572599	2.634477854	2.6323874	2.630273819	2.628102064	2.625870466	2.623665094	2.621626139	2.619869709	2.618327379	2.616938829	2.615696192	2.614690781	2.61400485	2.613654852	2.613627434	2.613925934	2.614495277	2.61529994	2.61630702	2.617514849	2.618948221	2.620587349	2.622390032	2.624291182	2.626173735	2.627952337	2.629530191	2.630827904	2.631827831	2.632478952	2.632799864	2.632816553	2.632545233	2.632004499	2.631224394	2.630210876	2.629026651	2.627696276	2.626267195	2.624730349	2.623093367	2.62136054	2.619546652	2.617643595	2.615663528	2.613616228	2.611540079	2.609455347	2.607328176	2.605168104	2.60295558	2.600730658	2.59850955	2.596290588	2.59409523	2.591919661	2.589761972	2.587629318	2.585501432	2.583363533	2.581238508	2.579122066	9.869999886
3.123596191	3.120302916	3.116990805	3.113657951	3.110327482	3.107026339	3.103723288	3.100436449	3.097185373	3.093950033	3.090746164	3.08757472	3.084454298	3.081424475	3.078466177	3.075589895	3.072818041	3.070148468	3.067601204	3.065194368	3.062877417	3.06067276	3.058564186	3.056542158	3.054604292	3.052723885	3.050905943	3.049124718	3.047328949	3.045433283	3.043394327	3.041187286	3.038787127	3.036181211	3.033367872	3.030384064	3.027263403	3.02402997	3.020708799	3.017370939	3.014004946	3.010623693	3.007223845	3.003910065	3.000823021	2.998052359	2.995574236	2.993338346	2.991353989	2.98976016	2.988642693	2.988020658	2.987864256	2.988164186	2.988898039	2.990010023	2.991443634	2.993192673	2.995231628	2.997573137	3.000130653	3.00284791	3.005537033	3.008053064	3.010280371	3.012113571	3.013491631	3.014368057	3.014730453	3.014618158	3.014076948	3.013138533	3.011900902	3.010369539	3.008601904	3.006624222	3.004467964	3.002155066	2.999692678	2.997100592	2.99439621	2.991605759	2.988725662	2.985769987	2.982738733	2.979652166	2.976507902	2.973322868	2.970103502	2.96687007	2.963637114	2.960403442	2.95718503	2.953975677	2.950794935	2.947657824	2.94459796	2.941567183	2.93853879	2.93548274	9.869999886
3.11207962	3.109092712	3.106055498	3.102985382	3.099900484	3.09680295	3.093755722	3.0907619	3.087765455	3.084794283	3.081824303	3.07888484	3.076001167	3.073179245	3.070450068	3.067820787	3.065286398	3.062853098	3.060561419	3.058377981	3.056307077	3.054348946	3.052488565	3.050714254	3.049009085	3.047333002	3.045726776	3.044145346	3.042561531	3.040906191	3.039115191	3.03712821	3.034943342	3.032550573	3.029950857	3.027105331	3.024129152	3.021037817	3.017917633	3.014778852	3.011597633	3.008379698	3.005138397	3.001955986	2.998984098	2.996295214	2.993927956	2.991832733	2.990036726	2.988650084	2.98772645	2.987292051	2.987302065	2.987806082	2.988742828	2.990029097	2.991672516	2.993645906	2.995945215	2.998483658	3.001193285	3.004034042	3.006848574	3.009537697	3.011955023	3.013977051	3.01552701	3.016531706	3.017022848	3.017019033	3.016554832	3.015734434	3.014583588	3.013137817	3.011409521	3.009429216	3.007275343	3.004932165	3.002456427	2.99987793	2.997210264	2.994450569	2.991570711	2.988617659	2.985582352	2.982458353	2.979293823	2.976106882	2.972918749	2.96971488	2.966483116	2.963248491	2.960014343	2.956801414	2.953656435	2.950550079	2.947494507	2.944450378	2.941384315	2.938304901	9.890000343
3.131879091	3.128673553	3.125376463	3.122082949	3.118770599	3.115483522	3.112247229	3.109062195	3.105894804	3.102773428	3.099639893	3.096562386	3.093568087	3.090676069	3.087905884	3.085249662	3.082726479	3.080352783	3.078083277	3.075925112	3.073924065	3.072081804	3.070396423	3.068796158	3.067250967	3.065763474	3.064291716	3.062841654	3.061351061	3.059758425	3.05801177	3.056065321	3.053879976	3.05143857	3.048707962	3.045751333	3.042618036	3.039393187	3.036110878	3.032799006	3.029452085	3.026062965	3.02263546	3.019283056	3.016209364	3.013520479	3.011198282	3.009172201	3.007464647	3.006190538	3.005443335	3.005268812	3.005657911	3.006598711	3.008029699	3.009873629	3.012102842	3.014678955	3.017550468	3.020723581	3.024129152	3.027685404	3.031220198	3.034558535	3.037567377	3.040069818	3.041997194	3.043286562	3.043995619	3.044178009	3.043881178	3.043150902	3.042052984	3.040610313	3.038822889	3.036746025	3.034468889	3.032062531	3.029518127	3.026807785	3.02398181	3.020988703	3.017848969	3.014568567	3.011245728	3.007924795	3.004536867	3.001091003	2.997578382	2.994038343	2.990425348	2.986803293	2.983235121	2.979754686	2.976354599	2.972955704	2.969564199	2.966186523	2.962816477	2.959493637	9.899999619
3.068557739	3.064976931	3.061400652	3.057848215	3.054336548	3.050862312	3.047431231	3.044017553	3.040663481	3.037372589	3.034137964	3.030953646	3.027844191	3.024807692	3.021889448	3.019113541	3.016495466	3.014002562	3.011651993	3.009430885	3.007366896	3.00545907	3.00367856	3.001987457	3.000396013	2.998847723	2.997391939	2.995965958	2.994508982	2.992948771	2.991214037	2.989259481	2.98708725	2.984670877	2.982023954	2.979158401	2.976124525	2.972972155	2.969740629	2.966496229	2.963235617	2.959966898	2.95665431	2.953377485	2.950340986	2.947669983	2.945392609	2.943399191	2.941699982	2.940407038	2.939627886	2.939382792	2.939649582	2.940451384	2.941739321	2.943452835	2.945533752	2.947942734	2.95068717	2.95372963	2.957009554	2.960412025	2.963822126	2.967080116	2.970043182	2.972554445	2.97451973	2.975889921	2.9766922	2.976955414	2.976759195	2.976144075	2.975152254	2.973811388	2.972173691	2.970288992	2.968165636	2.965872526	2.96342659	2.960858583	2.958163261	2.955341101	2.952382088	2.949292421	2.946098328	2.942847252	2.939580202	2.9363029	2.932975769	2.929600477	2.926185369	2.922771454	2.919378519	2.916031122	2.912737846	2.909496307	2.906321287	2.903162718	2.900011063	2.896835327	9.920000076
